,name,text
747,Tiger Neo N-type 78HL4-(V). 610-630 Watt. Mono Facial Module. N-Type. (630W),"name:Tiger Neo N-type 78HL4-(V). 610-630 Watt. Mono Facial Module. N-Type. (630W);Manufacturer(brand):Jinko Solar;cell type:N-type Monocrystalline;number of cells:156;wattage:630.0;height:30mm;weight:13.88;application:Commercial;product url:[Tiger Neo N-type 78HL4-(V). 610-630 Watt. Mono Facial Module. N-Type. (630W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-tiger-neo-n-type-78hl4-v-610-630-watt-mono-facial-module-n-type-630w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/3932bce8-2322-493e-930b-99bdea5c6c7d/Tiger%20Neo%20N-type%2078HL4-%28V%29.%20610-630%20Watt.%20Mono%20Facial%20Module.%20N-Type.%20%28630W%29_img.jpeg']"
748,Tiger Neo N-type 78HL4-BDV. 605-625 Watt. Bifacial Module with Dual Glass. N-Type. (615W),"name:Tiger Neo N-type 78HL4-BDV. 605-625 Watt. Bifacial Module with Dual Glass. N-Type. (615W);Manufacturer(brand):Jinko Solar;cell type:N-type Monocrystalline;number of cells:156;wattage:615.0;height:30mm;weight:34.6;application:Commercial;product url:[Tiger Neo N-type 78HL4-BDV. 605-625 Watt. Bifacial Module with Dual Glass. N-Type. (615W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-tiger-neo-n-type-78hl4-bdv-605-625-watt-bifacial-module-with-dual-glass-n-type-615w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/2a111453-a392-41ae-8d44-561f3b8e695e/Tiger%20Neo%20N-type%2078HL4-BDV.%20605-625%20Watt.%20Bifacial%20Module%20with%20Dual%20Glass.%20N-Type.%20%28615W%29_img.jpg']"
749,Ultra V Pro mini Half-cell N-Type TOPCon Monofacial Module - 410 - 430 Watt (425W),"name:Ultra V Pro mini Half-cell N-Type TOPCon Monofacial Module - 410 - 430 Watt (425W);Manufacturer(brand):Suntech Power;cell type:Monocrystalline;number of cells:108;wattage:425.0;height:30mm;weight:21;application:Commercial;product url:[Ultra V Pro mini Half-cell N-Type TOPCon Monofacial Module - 410 - 430 Watt (425W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-ultra-v-pro-mini-half-cell-n-type-topcon-monofacial-module-410-430-watt-425w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/e600bd19-92ab-407e-95b8-ea2cc5b209f6/Ultra%20V%20Pro%20mini%20Half-cell%20N-Type%20TOPCon%20Monofacial%20Module%20-%20410%20-%20430%20Watt%20%28425W%29_img.jpeg']"
750,Hi-MO 4m - 365 - 385 Watt (385W),"name:Hi-MO 4m - 365 - 385 Watt (385W);Manufacturer(brand):LONGi;cell type:nan;number of cells:120;wattage:385.0;height:35mm;weight:19.5;application:Residential;product url:[Hi-MO 4m - 365 - 385 Watt (385W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-hi-mo-4m-365-385-watt-385w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/0e159025-b4d3-4f6c-868d-b3609bd1dc01/Hi-MO%204m%20-%20365%20-%20385%20Watt%20%28385W%29_img.jpeg']"
751,Duomax BIFACIAL DUAL GLASS 252 LAYOUT MODULE - 465 - 485 Watt (475W),"name:Duomax BIFACIAL DUAL GLASS 252 LAYOUT MODULE - 465 - 485 Watt (475W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline PERC;number of cells:252;wattage:475.0;height:35mm;weight:30;application:Commercial;product url:[Duomax BIFACIAL DUAL GLASS 252 LAYOUT MODULE - 465 - 485 Watt (475W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-duomax-bifacial-dual-glass-252-layout-module-465-485-watt-475w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/8234c31c-0cd5-465b-976c-61a5e7bc6d36/Duomax%20BIFACIAL%20DUAL%20GLASS%20252%20LAYOUT%20MODULE%20-%20465%20-%20485%20Watt%20%28475W%29_img.jpg']"
752,Tiger Neo N-type 54HL4-B. 400-420 Watt. All Black Module. N-Type. (400W),"name:Tiger Neo N-type 54HL4-B. 400-420 Watt. All Black Module. N-Type. (400W);Manufacturer(brand):Jinko Solar;cell type:N-type Monocrystalline;number of cells:108;wattage:400.0;height:30mm;weight:9.98;application:Residential;product url:[Tiger Neo N-type 54HL4-B. 400-420 Watt. All Black Module. N-Type. (400W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-tiger-neo-n-type-54hl4-b-400-420-watt-all-black-module-n-type-400w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/d1db7fde-37b0-4dc0-9754-2c109597428f/Tiger%20Neo%20N-type%2054HL4-B.%20400-420%20Watt.%20All%20Black%20Module.%20N-Type.%20%28400W%29_img.jpg']"
753,LG NeON 2 Black 60 Cell - Monocrystalline - 320 - 350 (345W),"name:LG NeON 2 Black 60 Cell - Monocrystalline - 320 - 350 (345W);Manufacturer(brand):LG Solar;cell type:Monocrystalline;number of cells:60;wattage:345.0;height:40mm;weight:17.1;application:Residential;product url:[LG NeON 2 Black 60 Cell - Monocrystalline - 320 - 350 (345W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-lg-neon-2-black-60-cell-monocrystalline-320-350-345w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/6cf19e14-0277-4466-b6fa-a0d5c8500b57/LG%20NeON%202%20Black%2060%20Cell%20-%20Monocrystalline%20-%20320%20-%20350%20%28345W%29_img.jpeg']"
754,Vertex Mono BACKSHEET MONOCRYSTALLINE MODULE - 380 - 405 Watt (400W),"name:Vertex Mono BACKSHEET MONOCRYSTALLINE MODULE - 380 - 405 Watt (400W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline;number of cells:120;wattage:400.0;height:30mm;weight:21;application:Residential;product url:[Vertex Mono BACKSHEET MONOCRYSTALLINE MODULE - 380 - 405 Watt (400W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-vertex-mono-backsheet-monocrystalline-module-380-405-watt-400w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/b6a02486-e913-48f7-95f3-4530d684e0f0/Vertex%20Mono%20BACKSHEET%20MONOCRYSTALLINE%20MODULE%20-%20380%20-%20405%20Watt%20%28400W%29_img.jpg']"
755,HiKu. 400 - 425 Watt. Monocrystalline PERC. (400W),"name:HiKu. 400 - 425 Watt. Monocrystalline PERC. (400W);Manufacturer(brand):Canadian Solar;cell type:Monocrystalline;number of cells:132;wattage:400.0;height:35mm;weight:10.21;application:Residential;product url:[HiKu. 400 - 425 Watt. Monocrystalline PERC. (400W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-hiku-400-425-watt-monocrystalline-perc-400w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/2c3c1308-9432-4095-be4d-c6270a7e3e92/HiKu.%20400%20-%20425%20Watt.%20Monocrystalline%20PERC.%20%28400W%29_img.jpg']"
756,RSM110-8-530M-555M - 530 - 555 Watt (545W),"name:RSM110-8-530M-555M - 530 - 555 Watt (545W);Manufacturer(brand):Risen Energy;cell type:Monocrystalline;number of cells:110;wattage:545.0;height:35mm;weight:29;application:Commercial;product url:[RSM110-8-530M-555M - 530 - 555 Watt (545W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-rsm110-8-530m-555m-530-555-watt-545w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/16fe0d8b-f859-42a9-8193-6802eb1de4a7/RSM110-8-530M-555M%20-%20530%20-%20555%20Watt%20%28545W%29_img.jpg']"
757,LG NeON 2 ACe - 60 Cell - Monocrystalline - 375 - 380 (380W),"name:LG NeON 2 ACe - 60 Cell - Monocrystalline - 375 - 380 (380W);Manufacturer(brand):LG Solar;cell type:Monocrystalline;number of cells:60;wattage:380.0;height:40mm;weight:20.2;application:Residential;product url:[LG NeON 2 ACe - 60 Cell - Monocrystalline - 375 - 380 (380W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-lg-neon-2-ace-60-cell-monocrystalline-375-380-380w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/1049b8c3-162c-4406-b00e-fe91ac9c4d84/LG%20NeON%202%20ACe%20-%2060%20Cell%20-%20Monocrystalline%20-%20375%20-%20380%20%28380W%29_img.jpeg']"
758,Tallmax Plus FRAMED 144 HALF-CELL MODULE - 345 - 395 Watt (390W),"name:Tallmax Plus FRAMED 144 HALF-CELL MODULE - 345 - 395 Watt (390W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline;number of cells:144;wattage:390.0;height:40mm;weight:23;application:Residential;product url:[Tallmax Plus FRAMED 144 HALF-CELL MODULE - 345 - 395 Watt (390W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-tallmax-plus-framed-144-half-cell-module-345-395-watt-390w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/e9b9dd08-a0e3-435a-839b-2745ea52f2af/Tallmax%20Plus%20FRAMED%20144%20HALF-CELL%20MODULE%20-%20345%20-%20395%20Watt%20%28390W%29_img.jpeg']"
759,Monocrystalline MAXEON PERFORMANCE 6  - 535 - 555 Watt (550W),"name:Monocrystalline MAXEON PERFORMANCE 6  - 535 - 555 Watt (550W);Manufacturer(brand):Maxeon Solar Technologies;cell type:Monocrystalline;number of cells:nan;wattage:550.0;height:35mm;weight:32.4;application:Commercial;product url:[Monocrystalline MAXEON PERFORMANCE 6  - 535 - 555 Watt (550W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-monocrystalline-maxeon-performance-6-535-555-watt-550w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/2b12a4ec-59df-45c2-a4fd-59fcfc1ab768/Monocrystalline%20MAXEON%20PERFORMANCE%206%20%20-%20535%20-%20555%20Watt%20%28550W%29_img.jpg']"
760,Monocrystalline MAXEON 3 SOLAR PANEL - 405 - 420 Watt (415W),"name:Monocrystalline MAXEON 3 SOLAR PANEL - 405 - 420 Watt (415W);Manufacturer(brand):Maxeon Solar Technologies;cell type:Monocrystalline;number of cells:112;wattage:415.0;height:40mm;weight:21.2;application:Residential;product url:[Monocrystalline MAXEON 3 SOLAR PANEL - 405 - 420 Watt (415W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-monocrystalline-maxeon-3-solar-panel-405-420-watt-415w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/c1baa011-85d5-48ce-83d3-39a426b0356d/Monocrystalline%20MAXEON%203%20SOLAR%20PANEL%20-%20405%20-%20420%20Watt%20%28415W%29_img.jpg']"
761,Monocrystalline MAXEON PERFORMANCE 5 - 495 - 515 Watt (505W),"name:Monocrystalline MAXEON PERFORMANCE 5 - 495 - 515 Watt (505W);Manufacturer(brand):Maxeon Solar Technologies;cell type:Monocrystalline;number of cells:nan;wattage:505.0;height:35mm;weight:32.4;application:Commercial;product url:[Monocrystalline MAXEON PERFORMANCE 5 - 495 - 515 Watt (505W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-monocrystalline-maxeon-performance-5-495-515-watt-505w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/9e6f62da-19a7-41b8-bcea-44c1006d8fc6/Monocrystalline%20MAXEON%20PERFORMANCE%205%20-%20495%20-%20515%20Watt%20%28505W%29_img.jpg']"
762,Mono 395W MBB Half-Cell Module - 370 - 395 Watt (390W),"name:Mono 395W MBB Half-Cell Module - 370 - 395 Watt (390W);Manufacturer(brand):JA Solar;cell type:Monocrystalline;number of cells:120;wattage:390.0;height:35mm;weight:20.2;application:Residential;product url:[Mono 395W MBB Half-Cell Module - 370 - 395 Watt (390W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-mono-395w-mbb-half-cell-module-370-395-watt-390w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/6e6442ba-136c-454b-a571-519fd38a7890/Mono%20395W%20MBB%20Half-Cell%20Module%20-%20370%20-%20395%20Watt%20%28390W%29_img.jpg']"
763,Series 6 Plus - 455  - 480 Watt (470W),"name:Series 6 Plus - 455  - 480 Watt (470W);Manufacturer(brand):First Solar;cell type:Thin-film;number of cells:268;wattage:470.0;height:nanmm;weight:34;application:Commercial;product url:[Series 6 Plus - 455  - 480 Watt (470W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-series-6-plus-455-480-watt-470w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/f5443a03-086c-416e-afb7-45fc7303c044/Series%206%20Plus%20-%20455%20%20-%20480%20Watt%20%28470W%29_img.jpeg']"
764,Mono 420W MBB Half-Cell Module - 400 - 420 Watt (405W),"name:Mono 420W MBB Half-Cell Module - 400 - 420 Watt (405W);Manufacturer(brand):JA Solar;cell type:Monocrystalline;number of cells:144;wattage:405.0;height:35mm;weight:22.4;application:Residential;product url:[Mono 420W MBB Half-Cell Module - 400 - 420 Watt (405W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-mono-420w-mbb-half-cell-module-400-420-watt-405w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/1082b3ea-dc1c-4347-9126-a61deaeaea7e/Mono%20420W%20MBB%20Half-Cell%20Module%20-%20400%20-%20420%20Watt%20%28405W%29_img.jpg']"
765,HiKu7. 580 - 610 Watt. Monocrystalline PERC.  (595W),"name:HiKu7. 580 - 610 Watt. Monocrystalline PERC.  (595W);Manufacturer(brand):Canadian Solar;cell type:Monocrystalline;number of cells:120;wattage:595.0;height:35mm;weight:14.06;application:Commercial;product url:[HiKu7. 580 - 610 Watt. Monocrystalline PERC.  (595W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-hiku7-580-610-watt-monocrystalline-perc-595w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/703d7933-04a2-4b9c-aede-328ad4f9dac6/HiKu7.%20580%20-%20610%20Watt.%20Monocrystalline%20PERC.%20%20%28595W%29_img.jpg']"
766,RSM120-8-580BMDG-605BMDG -  580 - 605 Watt (605W),"name:RSM120-8-580BMDG-605BMDG -  580 - 605 Watt (605W);Manufacturer(brand):Risen Energy;cell type:Monocrystalline;number of cells:120;wattage:605.0;height:35mm;weight:37;application:Commercial;product url:[RSM120-8-580BMDG-605BMDG -  580 - 605 Watt (605W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-rsm120-8-580bmdg-605bmdg-580-605-watt-605w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/497a245a-0d71-4007-a572-cf32b5da06d4/RSM120-8-580BMDG-605BMDG%20-%20%20580%20-%20605%20Watt%20%28605W%29_img.jpeg']"
767,Mono 350W MBB Half-Cell Module - 330 - 350 Watt (340W),"name:Mono 350W MBB Half-Cell Module - 330 - 350 Watt (340W);Manufacturer(brand):JA Solar;cell type:Monocrystalline;number of cells:120;wattage:340.0;height:35mm;weight:18.7;application:Residential;product url:[Mono 350W MBB Half-Cell Module - 330 - 350 Watt (340W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-mono-350w-mbb-half-cell-module-330-350-watt-340w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/9bd34a29-ba68-47fe-b9d0-852dc07914d1/Mono%20350W%20MBB%20Half-Cell%20Module%20-%20330%20-%20350%20Watt%20%28340W%29_img.jpg']"
768,Tiger N Type 66TR. 390-410 Watt. Mono-Facial Module.  (395W),"name:Tiger N Type 66TR. 390-410 Watt. Mono-Facial Module.  (395W);Manufacturer(brand):Jinko Solar;cell type:Monocrystalline;number of cells:132;wattage:395.0;height:30mm;weight:9.43;application:Residential;product url:[Tiger N Type 66TR. 390-410 Watt. Mono-Facial Module.  (395W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-tiger-n-type-66tr-390-410-watt-mono-facial-module-395w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/5da57141-37aa-4d0f-9901-b4733160d8b5/Tiger%20N%20Type%2066TR.%20390-410%20Watt.%20Mono-Facial%20Module.%20%20%28395W%29_img.jpg']"
769,Deep Blue 3.0 - JAM54S30 - 390 - 415 Watt (395W),"name:Deep Blue 3.0 - JAM54S30 - 390 - 415 Watt (395W);Manufacturer(brand):JA Solar;cell type:Monocrystalline;number of cells:108;wattage:395.0;height:30mm;weight:21.5;application:Residential;product url:[Deep Blue 3.0 - JAM54S30 - 390 - 415 Watt (395W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-deep-blue-3-0-jam54s30-390-415-watt-395w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/ddb200c6-eb27-47a9-9152-d490866eee8a/Deep%20Blue%203.0%20-%20JAM54S30%20-%20390%20-%20415%20Watt%20%28395W%29_img.jpg']"
770,Tiger Pro 60HC. 440-460 Watt. Mono-Facial Module. (445W),"name:Tiger Pro 60HC. 440-460 Watt. Mono-Facial Module. (445W);Manufacturer(brand):Jinko Solar;cell type:Monocrystalline;number of cells:120;wattage:445.0;height:30mm;weight:10.98;application:Commercial;product url:[Tiger Pro 60HC. 440-460 Watt. Mono-Facial Module. (445W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-tiger-pro-60hc-440-460-watt-mono-facial-module-445w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/be34492b-f1fa-4d28-bf5e-84434e31e227/Tiger%20Pro%2060HC.%20440-460%20Watt.%20Mono-Facial%20Module.%20%28445W%29_img.jpeg']"
771,Monocrystalline PV Module - PENTA+ Premium - 290 - 310 Watt (305W),"name:Monocrystalline PV Module - PENTA+ Premium - 290 - 310 Watt (305W);Manufacturer(brand):Astronergy;cell type:Monocrystalline;number of cells:nan;wattage:305.0;height:35mm;weight:18.4;application:Residential;product url:[Monocrystalline PV Module - PENTA+ Premium - 290 - 310 Watt (305W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-monocrystalline-pv-module-penta-premium-290-310-watt-305w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/bcc140c1-5589-4244-b2db-230fd1a2ae5e/Monocrystalline%20PV%20Module%20-%20PENTA%2B%20Premium%20-%20290%20-%20310%20Watt%20%28305W%29_img.jpg']"
772,MULTI-BUSBAR 120 HALF-CELL BOB MODULE 310-335 Watt (315W),"name:MULTI-BUSBAR 120 HALF-CELL BOB MODULE 310-335 Watt (315W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline;number of cells:120;wattage:315.0;height:35mm;weight:18;application:Residential;product url:[MULTI-BUSBAR 120 HALF-CELL BOB MODULE 310-335 Watt (315W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-multi-busbar-120-half-cell-bob-module-310-335-watt-315w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/c31361a1-4610-4abb-938c-6ba0a946d6bd/MULTI-BUSBAR%20120%20HALF-CELL%20BOB%20MODULE%20310-335%20Watt%20%28315W%29_img.jpg']"
773,HiKu6 (All-Black). 380 - 405 Watt. All Black Monocrystalline PERC.  (400W),"name:HiKu6 (All-Black). 380 - 405 Watt. All Black Monocrystalline PERC.  (400W);Manufacturer(brand):Canadian Solar;cell type:Monocrystalline;number of cells:108;wattage:400.0;height:30mm;weight:9.66;application:Residential;product url:[HiKu6 (All-Black). 380 - 405 Watt. All Black Monocrystalline PERC.  (400W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-hiku6-all-black-380-405-watt-all-black-monocrystalline-perc-400w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/d5190a3f-1b61-43da-9d21-bf66470cfd1c/HiKu6%20%28All-Black%29.%20380%20-%20405%20Watt.%20All%20Black%20Monocrystalline%20PERC.%20%20%28400W%29_img.jpeg']"
774,LG NeON R Prime (QAK-A6) 66 Cell Monocrystaline - 425 Watt (425W),"name:LG NeON R Prime (QAK-A6) 66 Cell Monocrystaline - 425 Watt (425W);Manufacturer(brand):LG Solar;cell type:Monocrystalline;number of cells:66;wattage:425.0;height:40mm;weight:20.5;application:Commercial;product url:[LG NeON R Prime (QAK-A6) 66 Cell Monocrystaline - 425 Watt (425W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-lg-neon-r-prime-qak-a6-66-cell-monocrystaline-425-watt-425w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/9d6da3a2-c209-4db0-ba97-1fe0e362d77e/LG%20NeON%20R%20Prime%20%28QAK-A6%29%2066%20Cell%20Monocrystaline%20-%20425%20Watt%20%28425W%29_img.jpeg']"
775,Tallmax Framed 252 Layout Module - 470 - 490 Watt (485W),"name:Tallmax Framed 252 Layout Module - 470 - 490 Watt (485W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline PERC;number of cells:252;wattage:485.0;height:35mm;weight:26;application:Commercial;product url:[Tallmax Framed 252 Layout Module - 470 - 490 Watt (485W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-tallmax-framed-252-layout-module-470-490-watt-485w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/b1fc1f24-6e4c-4731-81e2-4640a86e9cd2/Tallmax%20Framed%20252%20Layout%20Module%20-%20470%20-%20490%20Watt%20%28485W%29_img.jpg']"
776,BiHiKu6. 520 - 550 Watt. Bifacial Monocrystalline PERC.  (550W),"name:BiHiKu6. 520 - 550 Watt. Bifacial Monocrystalline PERC.  (550W);Manufacturer(brand):Canadian Solar;cell type:Monocrystalline;number of cells:144;wattage:550.0;height:30mm;weight:14.56;application:Commercial;product url:[BiHiKu6. 520 - 550 Watt. Bifacial Monocrystalline PERC.  (550W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-bihiku6-520-550-watt-bifacial-monocrystalline-perc-550w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/6eaf851d-6225-4666-8287-e4b381ca235c/BIHIKU6.-520---550-WATT.-BIFACIAL-MONOCRYSTALLINE-PERC.-%28525W%29.jpg']"
777,Ultra V Pro mini Half-cell N-Type TOPCon Bifacial Module - 410 - 430 Watt (410W) Nshm+,"name:Ultra V Pro mini Half-cell N-Type TOPCon Bifacial Module - 410 - 430 Watt (410W) Nshm+;Manufacturer(brand):Suntech Power;cell type:Monocrystalline;number of cells:108;wattage:410.0;height:30mm;weight:21.9;application:Residential;product url:[Ultra V Pro mini Half-cell N-Type TOPCon Bifacial Module - 410 - 430 Watt (410W) Nshm+](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-ultra-v-pro-mini-half-cell-n-type-topcon-bifacial-module-410-430-watt-410w-nshm-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/da46eea2-40c0-4c58-a7d5-f45ba307bcf9/Ultra%20V%20Pro%20mini%20Half-cell%20N-Type%20TOPCon%20Bifacial%20Module%20-%20410%20-%20430%20Watt%20%28410W%29%20Nshm%2B_img.jpg']"
778,Duomax BIFACIAL DUAL GLASS 144 CELL MULTI BUSBAR MODULE - 390-415 Watt (395W),"name:Duomax BIFACIAL DUAL GLASS 144 CELL MULTI BUSBAR MODULE - 390-415 Watt (395W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline;number of cells:144;wattage:395.0;height:30mm;weight:26;application:Residential;product url:[Duomax BIFACIAL DUAL GLASS 144 CELL MULTI BUSBAR MODULE - 390-415 Watt (395W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-duomax-bifacial-dual-glass-144-cell-multi-busbar-module-390-415-watt-395w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/c13870c2-e384-4d38-952e-f7df4a9994fb/Duomax%20BIFACIAL%20DUAL%20GLASS%20144%20CELL%20MULTI%20BUSBAR%20MODULE%20-%20390-415%20Watt%20%28395W%29_img.jpg']"
779,RSM110-8-530M-555M- 530 - 555 Watt (535W),"name:RSM110-8-530M-555M- 530 - 555 Watt (535W);Manufacturer(brand):Risen Energy;cell type:Monocrystalline;number of cells:110;wattage:535.0;height:30mm;weight:30.5;application:Commercial;product url:[RSM110-8-530M-555M- 530 - 555 Watt (535W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-rsm110-8-530m-555m-530-555-watt-535w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/ed65a704-6dce-41fd-bff9-9f3e866f2b3e/RSM110-8-530M-555M-%20530%20-%20555%20Watt%20%28535W%29_img.jpg']"
780,DEEP BLUE 3.0 - JAM54S30  - 395 - 420 Watt (420W),"name:DEEP BLUE 3.0 - JAM54S30  - 395 - 420 Watt (420W);Manufacturer(brand):JA Solar;cell type:Monocrystalline;number of cells:108;wattage:420.0;height:30mm;weight:21.5;application:Commercial;product url:[DEEP BLUE 3.0 - JAM54S30  - 395 - 420 Watt (420W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-deep-blue-3-0-jam54s30-395-420-watt-420w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/82f4b407-50a6-42e0-9e00-f33b40816101/DEEP%20BLUE%203.0%20-%20JAM54S30%20%20-%20395%20-%20420%20Watt%20%28420W%29_img.jpg']"
781,Eagle 72HM G5b. 525-545 Watt. Half Cell Bifacial. (545W),"name:Eagle 72HM G5b. 525-545 Watt. Half Cell Bifacial. (545W);Manufacturer(brand):Jinko Solar;cell type:Half-Cell;number of cells:144;wattage:545.0;height:40mm;weight:13.34;application:Commercial;product url:[Eagle 72HM G5b. 525-545 Watt. Half Cell Bifacial. (545W)](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-eagle-72hm-g5b-525-545-watt-half-cell-bifacial-545w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/d54c4e31-e225-46c6-a2e6-386cc335060e/Eagle%2072HM%20G5b.%20525-545%20Watt.%20Half%20Cell%20Bifacial.%20%28545W%29_img.png']"
782,Polycrystalline PV Module - PENTA+ Classic,"name:Polycrystalline PV Module - PENTA+ Classic;Manufacturer(brand):Astronergy;cell type:Polycrystalline;number of cells:nan;wattage:295.0;height:35mm;weight:18.4;application:Residential;product url:[Polycrystalline PV Module - PENTA+ Classic](""https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-polycrystalline-pv-module-penta-classic-280-295-watt-295w-"");image url:['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/ba5bb3bd-c7cc-43e0-abb3-1338817f7bcc/Polycrystalline%20PV%20Module%20-%20PENTA%2B%20Classic%09%20-%20280%20-%20295%20Watt%20%28295W%29_img.jpg']"
